,Location,Year,Prisoners,Region
822,Montenegro,1902,0,Central & Eastern Europe
823,Montenegro,1906,0,Central & Eastern Europe
824,Montenegro,1908,0,Central & Eastern Europe
825,Montenegro,1912,0,Central & Eastern Europe
826,Montenegro,1914,0,Central & Eastern Europe
827,Montenegro,1916,1,Central & Eastern Europe
828,Montenegro,1918,0,Central & Eastern Europe
829,Montenegro,1920,0,Central & Eastern Europe
830,Montenegro,1922,0,Central & Eastern Europe
831,Montenegro,1924,0,Central & Eastern Europe
832,Montenegro,1926,1,Central & Eastern Europe
833,Montenegro,1928,0,Central & Eastern Europe
834,Montenegro,1930,0,Central & Eastern Europe
835,Montenegro,1932,0,Central & Eastern Europe
836,Montenegro,1934,0,Central & Eastern Europe
837,Montenegro,1936,0,Central & Eastern Europe
838,Montenegro,1938,0,Central & Eastern Europe
839,Montenegro,1940,0,Central & Eastern Europe
840,Netherlands,1878,0,Western Europe
841,Netherlands,1880,0,Western Europe
842,Netherlands,1882,0,Western Europe
843,Netherlands,1884,0,Western Europe
844,Netherlands,1886,1,Western Europe
845,Netherlands,1888,1,Western Europe
846,Netherlands,1890,0,Western Europe
847,Netherlands,1892,0,Western Europe
848,Netherlands,1896,0,Western Europe
849,Netherlands,1900,0,Western Europe
850,Netherlands,1902,0,Western Europe
851,Netherlands,1906,0,Western Europe
852,Netherlands,1908,1,Western Europe
853,Netherlands,1912,0,Western Europe
854,Netherlands,1914,0,Western Europe
855,Netherlands,1916,1,Western Europe
856,Netherlands,1918,0,Western Europe
857,Netherlands,1920,0,Western Europe
858,Netherlands,1922,0,Western Europe
859,Netherlands,1924,0,Western Europe
860,Netherlands,1926,0,Western Europe
861,Netherlands,1928,1,Western Europe
862,Netherlands,1930,1,Western Europe
863,Netherlands,1932,1,Western Europe
864,Netherlands,1934,0,Western Europe
865,Netherlands,1936,0,Western Europe
866,Netherlands,1938,0,Western Europe
867,Netherlands,1940,0,Western Europe
868,New Zealand,1878,0,Oceania
869,New Zealand,1880,0,Oceania
870,New Zealand,1882,0,Oceania
871,New Zealand,1884,0,Oceania
872,New Zealand,1886,0,Oceania
873,New Zealand,1888,0,Oceania
874,New Zealand,1890,0,Oceania
875,New Zealand,1892,0,Oceania
876,New Zealand,1896,0,Oceania
877,New Zealand,1900,0,Oceania
878,New Zealand,1902,0,Oceania
879,New Zealand,1906,0,Oceania
880,New Zealand,1908,0,Oceania
881,New Zealand,1912,0,Oceania
882,New Zealand,1914,1,Oceania
883,New Zealand,1916,0,Oceania
884,New Zealand,1918,0,Oceania
885,New Zealand,1920,0,Oceania
886,New Zealand,1922,0,Oceania
887,New Zealand,1924,0,Oceania
888,New Zealand,1926,0,Oceania
889,New Zealand,1928,0,Oceania
890,New Zealand,1930,0,Oceania
891,New Zealand,1932,0,Oceania
892,New Zealand,1934,0,Oceania
893,New Zealand,1936,0,Oceania
894,New Zealand,1938,0,Oceania
895,New Zealand,1940,0,Oceania
896,Nicaragua,1878,0,Central America
897,Nicaragua,1880,0,Central America
898,Nicaragua,1882,0,Central America
899,Nicaragua,1884,0,Central America
900,Nicaragua,1886,0,Central America
901,Nicaragua,1888,0,Central America
902,Nicaragua,1890,0,Central America
903,Nicaragua,1892,0,Central America
904,Nicaragua,1896,0,Central America
905,Nicaragua,1900,0,Central America
906,Nicaragua,1902,0,Central America
907,Nicaragua,1906,0,Central America
908,Nicaragua,1908,0,Central America
909,Nicaragua,1912,0,Central America
910,Nicaragua,1914,0,Central America
911,Nicaragua,1916,0,Central America
912,Nicaragua,1918,0,Central America
913,Nicaragua,1920,0,Central America
914,Nicaragua,1922,0,Central America
915,Nicaragua,1924,0,Central America
916,Nicaragua,1926,1,Central America
917,Nicaragua,1928,0,Central America
918,Nicaragua,1930,0,Central America
919,Nicaragua,1932,0,Central America
920,Nicaragua,1934,0,Central America
921,Nicaragua,1936,0,Central America
922,Nicaragua,1938,0,Central America
923,Nicaragua,1940,0,Central America
924,Norway,1878,0,Northern Europe
925,Norway,1880,0,Northern Europe
926,Norway,1882,1,Northern Europe
927,Norway,1884,1,Northern Europe
928,Norway,1886,1,Northern Europe
929,Norway,1888,2,Northern Europe
930,Norway,1890,1,Northern Europe
931,Norway,1892,0,Northern Europe
932,Norway,1896,0,Northern Europe
933,Norway,1900,0,Northern Europe
934,Norway,1902,0,Northern Europe
935,Norway,1906,0,Northern Europe
936,Norway,1908,1,Northern Europe
937,Norway,1912,0,Northern Europe
938,Norway,1914,1,Northern Europe
939,Norway,1916,1,Northern Europe
940,Norway,1918,1,Northern Europe
941,Norway,1920,0,Northern Europe
942,Norway,1922,1,Northern Europe
943,Norway,1924,1,Northern Europe
944,Norway,1926,1,Northern Europe
945,Norway,1928,2,Northern Europe
946,Norway,1930,2,Northern Europe
947,Norway,1932,2,Northern Europe
948,Norway,1934,0,Northern Europe
949,Norway,1936,0,Northern Europe
950,Norway,1938,0,Northern Europe
951,Norway,1940,0,Northern Europe
952,Philippines,1878,0,Asia
953,Philippines,1880,0,Asia
954,Philippines,1882,0,Asia
955,Philippines,1884,0,Asia
956,Philippines,1886,1,Asia
957,Philippines,1888,0,Asia
958,Philippines,1890,0,Asia
959,Philippines,1892,0,Asia
960,Philippines,1896,0,Asia
961,Philippines,1900,0,Asia
962,Philippines,1902,0,Asia
963,Philippines,1906,0,Asia
964,Philippines,1908,0,Asia
965,Philippines,1912,0,Asia
966,Philippines,1914,0,Asia
967,Philippines,1916,0,Asia
968,Philippines,1918,0,Asia
969,Philippines,1920,0,Asia
970,Philippines,1922,0,Asia
971,Philippines,1924,0,Asia
972,Philippines,1926,0,Asia
973,Philippines,1928,1,Asia
974,Philippines,1930,1,Asia
975,Philippines,1932,3,Asia
976,Philippines,1934,1,Asia
977,Philippines,1936,0,Asia
978,Philippines,1938,2,Asia
979,Philippines,1940,0,Asia
980,Poland,1878,0,Central & Eastern Europe
981,Poland,1880,0,Central & Eastern Europe
982,Poland,1882,0,Central & Eastern Europe
983,Poland,1884,0,Central & Eastern Europe
984,Poland,1886,0,Central & Eastern Europe
985,Poland,1888,1,Central & Eastern Europe
986,Poland,1890,0,Central & Eastern Europe
987,Poland,1892,1,Central & Eastern Europe
988,Poland,1896,0,Central & Eastern Europe
989,Poland,1900,0,Central & Eastern Europe
990,Poland,1902,0,Central & Eastern Europe
991,Poland,1906,0,Central & Eastern Europe
992,Poland,1908,2,Central & Eastern Europe
993,Poland,1912,0,Central & Eastern Europe
994,Poland,1914,0,Central & Eastern Europe
995,Poland,1916,1,Central & Eastern Europe
996,Poland,1918,0,Central & Eastern Europe
997,Poland,1920,0,Central & Eastern Europe
998,Poland,1922,1,Central & Eastern Europe
999,Poland,1924,1,Central & Eastern Europe
1000,Poland,1926,2,Central & Eastern Europe
1001,Poland,1928,2,Central & Eastern Europe
1002,Poland,1930,2,Central & Eastern Europe
1003,Poland,1932,2,Central & Eastern Europe
1004,Poland,1934,4,Central & Eastern Europe
1005,Poland,1936,0,Central & Eastern Europe
1006,Poland,1938,0,Central & Eastern Europe
1007,Poland,1940,0,Central & Eastern Europe
1008,Porto Rico,1878,0,Caribbean
1009,Porto Rico,1880,0,Caribbean
1010,Porto Rico,1882,0,Caribbean
1011,Porto Rico,1884,0,Caribbean
1012,Porto Rico,1886,0,Caribbean
1013,Porto Rico,1888,0,Caribbean
1014,Porto Rico,1890,0,Caribbean
1015,Porto Rico,1892,0,Caribbean
1016,Porto Rico,1896,0,Caribbean
1017,Porto Rico,1900,0,Caribbean
1018,Porto Rico,1902,0,Caribbean
1019,Porto Rico,1906,0,Caribbean
1020,Porto Rico,1908,0,Caribbean
1021,Porto Rico,1912,1,Caribbean
1022,Porto Rico,1914,0,Caribbean
1023,Porto Rico,1916,0,Caribbean
1024,Porto Rico,1918,1,Caribbean
1025,Porto Rico,1920,0,Caribbean
1026,Porto Rico,1922,0,Caribbean
1027,Porto Rico,1924,1,Caribbean
1028,Porto Rico,1926,0,Caribbean
1029,Porto Rico,1928,0,Caribbean
1030,Porto Rico,1930,0,Caribbean
1031,Porto Rico,1932,0,Caribbean
1032,Porto Rico,1934,0,Caribbean
1033,Porto Rico,1936,0,Caribbean
1034,Porto Rico,1938,1,Caribbean
1035,Porto Rico,1940,0,Caribbean
1036,Portugal,1878,0,Southern Europe
1037,Portugal,1880,0,Southern Europe
1038,Portugal,1882,0,Southern Europe
1039,Portugal,1884,0,Southern Europe
1040,Portugal,1886,0,Southern Europe
1041,Portugal,1888,0,Southern Europe
1042,Portugal,1890,0,Southern Europe
1043,Portugal,1892,0,Southern Europe
1044,Portugal,1896,0,Southern Europe
1045,Portugal,1900,0,Southern Europe
1046,Portugal,1902,0,Southern Europe
1047,Portugal,1906,0,Southern Europe
1048,Portugal,1908,0,Southern Europe
1049,Portugal,1912,0,Southern Europe
1050,Portugal,1914,0,Southern Europe
1051,Portugal,1916,0,Southern Europe
1052,Portugal,1918,0,Southern Europe
1053,Portugal,1920,0,Southern Europe
1054,Portugal,1922,0,Southern Europe
1055,Portugal,1924,0,Southern Europe
1056,Portugal,1926,0,Southern Europe
1057,Portugal,1928,0,Southern Europe
1058,Portugal,1930,0,Southern Europe
1059,Portugal,1932,0,Southern Europe
1060,Portugal,1934,0,Southern Europe
1061,Portugal,1936,1,Southern Europe
1062,Portugal,1938,0,Southern Europe
1063,Portugal,1940,0,Southern Europe
1064,Romania,1878,0,Central & Eastern Europe
1065,Romania,1880,0,Central & Eastern Europe
1066,Romania,1882,0,Central & Eastern Europe
1067,Romania,1884,0,Central & Eastern Europe
1068,Romania,1886,0,Central & Eastern Europe
1069,Romania,1888,0,Central & Eastern Europe
1070,Romania,1890,0,Central & Eastern Europe
1071,Romania,1892,0,Central & Eastern Europe
1072,Romania,1896,0,Central & Eastern Europe
1073,Romania,1900,0,Central & Eastern Europe
1074,Romania,1902,0,Central & Eastern Europe
1075,Romania,1906,0,Central & Eastern Europe
1076,Romania,1908,0,Central & Eastern Europe
1077,Romania,1912,1,Central & Eastern Europe
1078,Romania,1914,0,Central & Eastern Europe
1079,Romania,1916,0,Central & Eastern Europe
1080,Romania,1918,0,Central & Eastern Europe
1081,Romania,1920,0,Central & Eastern Europe
1082,Romania,1922,1,Central & Eastern Europe
1083,Romania,1924,0,Central & Eastern Europe
1084,Romania,1926,0,Central & Eastern Europe
1085,Romania,1928,0,Central & Eastern Europe
1086,Romania,1930,1,Central & Eastern Europe
1087,Romania,1932,0,Central & Eastern Europe
1088,Romania,1934,0,Central & Eastern Europe
1089,Romania,1936,0,Central & Eastern Europe
1090,Romania,1938,0,Central & Eastern Europe
1091,Romania,1940,0,Central & Eastern Europe
1092,Russia,1878,0,Central & Eastern Europe
1093,Russia,1880,1,Central & Eastern Europe
1094,Russia,1882,1,Central & Eastern Europe
1095,Russia,1884,1,Central & Eastern Europe
1096,Russia,1886,0,Central & Eastern Europe
1097,Russia,1888,1,Central & Eastern Europe
1098,Russia,1890,2,Central & Eastern Europe
1099,Russia,1892,2,Central & Eastern Europe
1100,Russia,1896,6,Central & Eastern Europe
1101,Russia,1900,3,Central & Eastern Europe
1102,Russia,1902,1,Central & Eastern Europe
1103,Russia,1906,1,Central & Eastern Europe
1104,Russia,1908,1,Central & Eastern Europe
1105,Russia,1912,3,Central & Eastern Europe
1106,Russia,1914,3,Central & Eastern Europe
1107,Russia,1916,5,Central & Eastern Europe
1108,Russia,1918,10,Central & Eastern Europe
1109,Russia,1920,7,Central & Eastern Europe
1110,Russia,1922,10,Central & Eastern Europe
1111,Russia,1924,8,Central & Eastern Europe
1112,Russia,1926,8,Central & Eastern Europe
1113,Russia,1928,12,Central & Eastern Europe
1114,Russia,1930,8,Central & Eastern Europe
1115,Russia,1932,8,Central & Eastern Europe
1116,Russia,1934,11,Central & Eastern Europe
1117,Russia,1936,7,Central & Eastern Europe
1118,Russia,1938,5,Central & Eastern Europe
1119,Russia,1940,2,Central & Eastern Europe
1120,Serbia,1878,0,Central & Eastern Europe
1121,Serbia,1880,0,Central & Eastern Europe
1122,Serbia,1882,0,Central & Eastern Europe
1123,Serbia,1884,0,Central & Eastern Europe
1124,Serbia,1886,0,Central & Eastern Europe
1125,Serbia,1888,0,Central & Eastern Europe
1126,Serbia,1890,0,Central & Eastern Europe
1127,Serbia,1892,0,Central & Eastern Europe
1128,Serbia,1896,0,Central & Eastern Europe
1129,Serbia,1900,0,Central & Eastern Europe
1130,Serbia,1902,0,Central & Eastern Europe
1131,Serbia,1906,0,Central & Eastern Europe
1132,Serbia,1908,0,Central & Eastern Europe
1133,Serbia,1912,0,Central & Eastern Europe
1134,Serbia,1914,0,Central & Eastern Europe
1135,Serbia,1916,0,Central & Eastern Europe
1136,Serbia,1918,0,Central & Eastern Europe
1137,Serbia,1920,0,Central & Eastern Europe
1138,Serbia,1922,2,Central & Eastern Europe
1139,Serbia,1924,2,Central & Eastern Europe
1140,Serbia,1926,1,Central & Eastern Europe
1141,Serbia,1928,1,Central & Eastern Europe
1142,Serbia,1930,25,Central & Eastern Europe
1143,Serbia,1932,1,Central & Eastern Europe
1144,Serbia,1934,2,Central & Eastern Europe
1145,Serbia,1936,1,Central & Eastern Europe
1146,Serbia,1938,0,Central & Eastern Europe
1147,Serbia,1940,0,Central & Eastern Europe
1148,Thailand,1878,0,Asia
1149,Thailand,1880,0,Asia
1150,Thailand,1882,0,Asia
1151,Thailand,1884,0,Asia
1152,Thailand,1886,0,Asia
1153,Thailand,1888,0,Asia
1154,Thailand,1890,0,Asia
1155,Thailand,1892,0,Asia
1156,Thailand,1896,0,Asia
1157,Thailand,1900,0,Asia
1158,Thailand,1902,0,Asia
1159,Thailand,1906,0,Asia
1160,Thailand,1908,0,Asia
1161,Thailand,1912,0,Asia
1162,Thailand,1914,0,Asia
1163,Thailand,1916,0,Asia
1164,Thailand,1918,0,Asia
1165,Thailand,1920,0,Asia
1166,Thailand,1922,0,Asia
1167,Thailand,1924,0,Asia
1168,Thailand,1926,0,Asia
1169,Thailand,1928,0,Asia
1170,Thailand,1930,0,Asia
1171,Thailand,1932,1,Asia
1172,Thailand,1934,0,Asia
1173,Thailand,1936,0,Asia
1174,Thailand,1938,0,Asia
1175,Thailand,1940,0,Asia
1176,South Africa,1878,0,Africa/Middle East
1177,South Africa,1880,0,Africa/Middle East
1178,South Africa,1882,0,Africa/Middle East
1179,South Africa,1884,0,Africa/Middle East
1180,South Africa,1886,0,Africa/Middle East
1181,South Africa,1888,0,Africa/Middle East
1182,South Africa,1890,1,Africa/Middle East
1183,South Africa,1892,1,Africa/Middle East
1184,South Africa,1896,0,Africa/Middle East
1185,South Africa,1900,0,Africa/Middle East
1186,South Africa,1902,0,Africa/Middle East
1187,South Africa,1906,0,Africa/Middle East
1188,South Africa,1908,0,Africa/Middle East
1189,South Africa,1912,2,Africa/Middle East
1190,South Africa,1914,0,Africa/Middle East
1191,South Africa,1916,0,Africa/Middle East
1192,South Africa,1918,0,Africa/Middle East
1193,South Africa,1920,0,Africa/Middle East
1194,South Africa,1922,0,Africa/Middle East
1195,South Africa,1924,0,Africa/Middle East
1196,South Africa,1926,0,Africa/Middle East
1197,South Africa,1928,0,Africa/Middle East
1198,South Africa,1930,0,Africa/Middle East
1199,South Africa,1932,0,Africa/Middle East
1200,South Africa,1934,0,Africa/Middle East
1201,South Africa,1936,0,Africa/Middle East
1202,South Africa,1938,0,Africa/Middle East
1203,South Africa,1940,0,Africa/Middle East
1204,Solomon Islands,1878,0,Oceania
1205,Solomon Islands,1880,0,Oceania
1206,Solomon Islands,1882,0,Oceania
1207,Solomon Islands,1884,0,Oceania
1208,Solomon Islands,1886,0,Oceania
1209,Solomon Islands,1888,0,Oceania
1210,Solomon Islands,1890,0,Oceania
1211,Solomon Islands,1892,0,Oceania
1212,Solomon Islands,1896,0,Oceania
1213,Solomon Islands,1900,0,Oceania
1214,Solomon Islands,1902,0,Oceania
1215,Solomon Islands,1906,0,Oceania
1216,Solomon Islands,1908,0,Oceania
1217,Solomon Islands,1912,0,Oceania
1218,Solomon Islands,1914,0,Oceania
1219,Solomon Islands,1916,0,Oceania
1220,Solomon Islands,1918,0,Oceania
1221,Solomon Islands,1920,0,Oceania
1222,Solomon Islands,1922,0,Oceania
1223,Solomon Islands,1924,1,Oceania
1224,Solomon Islands,1926,0,Oceania
1225,Solomon Islands,1928,0,Oceania
1226,Solomon Islands,1930,0,Oceania
1227,Solomon Islands,1932,0,Oceania
1228,Solomon Islands,1934,0,Oceania
1229,Solomon Islands,1936,0,Oceania
1230,Solomon Islands,1938,0,Oceania
1231,Solomon Islands,1940,0,Oceania
1232,Spain,1878,0,Southern Europe
1233,Spain,1880,0,Southern Europe
1234,Spain,1882,0,Southern Europe
1235,Spain,1884,0,Southern Europe
1236,Spain,1886,0,Southern Europe
1237,Spain,1888,0,Southern Europe
1238,Spain,1890,0,Southern Europe
1239,Spain,1892,0,Southern Europe
1240,Spain,1896,1,Southern Europe
1241,Spain,1900,0,Southern Europe
1242,Spain,1902,0,Southern Europe
1243,Spain,1906,0,Southern Europe
1244,Spain,1908,0,Southern Europe
1245,Spain,1912,0,Southern Europe
1246,Spain,1914,0,Southern Europe
1247,Spain,1916,0,Southern Europe
1248,Spain,1918,0,Southern Europe
1249,Spain,1920,1,Southern Europe
1250,Spain,1922,1,Southern Europe
1251,Spain,1924,0,Southern Europe
1252,Spain,1926,0,Southern Europe
1253,Spain,1928,0,Southern Europe
1254,Spain,1930,1,Southern Europe
1255,Spain,1932,0,Southern Europe
1256,Spain,1934,0,Southern Europe
1257,Spain,1936,0,Southern Europe
1258,Spain,1938,1,Southern Europe
1259,Spain,1940,0,Southern Europe
1260,Sweden,1878,0,Northern Europe
1261,Sweden,1880,0,Northern Europe
1262,Sweden,1882,1,Northern Europe
1263,Sweden,1884,1,Northern Europe
1264,Sweden,1886,1,Northern Europe
1265,Sweden,1888,6,Northern Europe
1266,Sweden,1890,2,Northern Europe
1267,Sweden,1892,5,Northern Europe
1268,Sweden,1896,12,Northern Europe
1269,Sweden,1900,8,Northern Europe
1270,Sweden,1902,4,Northern Europe
1271,Sweden,1906,2,Northern Europe
1272,Sweden,1908,6,Northern Europe
1273,Sweden,1912,4,Northern Europe
1274,Sweden,1914,4,Northern Europe
1275,Sweden,1916,4,Northern Europe
1276,Sweden,1918,1,Northern Europe
1277,Sweden,1920,0,Northern Europe
1278,Sweden,1922,1,Northern Europe
1279,Sweden,1924,1,Northern Europe
1280,Sweden,1926,0,Northern Europe
1281,Sweden,1928,0,Northern Europe
1282,Sweden,1930,6,Northern Europe
1283,Sweden,1932,4,Northern Europe
1284,Sweden,1934,1,Northern Europe
1285,Sweden,1936,1,Northern Europe
1286,Sweden,1938,2,Northern Europe
1287,Sweden,1940,1,Northern Europe
1288,Switzerland,1878,0,Western Europe
1289,Switzerland,1880,0,Western Europe
1290,Switzerland,1882,1,Western Europe
1291,Switzerland,1884,0,Western Europe
1292,Switzerland,1886,1,Western Europe
1293,Switzerland,1888,0,Western Europe
1294,Switzerland,1890,1,Western Europe
1295,Switzerland,1892,2,Western Europe
1296,Switzerland,1896,4,Western Europe
1297,Switzerland,1900,4,Western Europe
1298,Switzerland,1902,2,Western Europe
1299,Switzerland,1906,1,Western Europe
1300,Switzerland,1908,0,Western Europe
1301,Switzerland,1912,1,Western Europe
1302,Switzerland,1914,1,Western Europe
1303,Switzerland,1916,1,Western Europe
1304,Switzerland,1918,1,Western Europe
1305,Switzerland,1920,1,Western Europe
1306,Switzerland,1922,0,Western Europe
1307,Switzerland,1924,1,Western Europe
1308,Switzerland,1926,3,Western Europe
1309,Switzerland,1928,0,Western Europe
1310,Switzerland,1930,0,Western Europe
1311,Switzerland,1932,0,Western Europe
1312,Switzerland,1934,1,Western Europe
1313,Switzerland,1936,0,Western Europe
1314,Switzerland,1938,0,Western Europe
1315,Switzerland,1940,0,Western Europe
1316,Syria,1878,0,Africa/Middle East
1317,Syria,1880,0,Africa/Middle East
1318,Syria,1882,0,Africa/Middle East
1319,Syria,1884,0,Africa/Middle East
1320,Syria,1886,0,Africa/Middle East
1321,Syria,1888,0,Africa/Middle East
1322,Syria,1890,0,Africa/Middle East
1323,Syria,1892,0,Africa/Middle East
1324,Syria,1896,0,Africa/Middle East
1325,Syria,1900,0,Africa/Middle East
1326,Syria,1902,1,Africa/Middle East
1327,Syria,1906,0,Africa/Middle East
1328,Syria,1908,0,Africa/Middle East
1329,Syria,1912,0,Africa/Middle East
1330,Syria,1914,0,Africa/Middle East
1331,Syria,1916,0,Africa/Middle East
1332,Syria,1918,0,Africa/Middle East
1333,Syria,1920,0,Africa/Middle East
1334,Syria,1922,0,Africa/Middle East
1335,Syria,1924,0,Africa/Middle East
1336,Syria,1926,0,Africa/Middle East
1337,Syria,1928,0,Africa/Middle East
1338,Syria,1930,0,Africa/Middle East
1339,Syria,1932,0,Africa/Middle East
1340,Syria,1934,0,Africa/Middle East
1341,Syria,1936,0,Africa/Middle East
1342,Syria,1938,0,Africa/Middle East
1343,Syria,1940,0,Africa/Middle East
1344,Turkey,1878,0,Africa/Middle East
1345,Turkey,1880,0,Africa/Middle East
1346,Turkey,1882,0,Africa/Middle East
1347,Turkey,1884,0,Africa/Middle East
1348,Turkey,1886,0,Africa/Middle East
1349,Turkey,1888,0,Africa/Middle East
1350,Turkey,1890,0,Africa/Middle East
1351,Turkey,1892,0,Africa/Middle East
1352,Turkey,1896,0,Africa/Middle East
1353,Turkey,1900,0,Africa/Middle East
1354,Turkey,1902,0,Africa/Middle East
1355,Turkey,1906,0,Africa/Middle East
1356,Turkey,1908,1,Africa/Middle East
1357,Turkey,1912,0,Africa/Middle East
1358,Turkey,1914,0,Africa/Middle East
1359,Turkey,1916,0,Africa/Middle East
1360,Turkey,1918,0,Africa/Middle East
1361,Turkey,1920,0,Africa/Middle East
1362,Turkey,1922,0,Africa/Middle East
1363,Turkey,1924,0,Africa/Middle East
1364,Turkey,1926,1,Africa/Middle East
1365,Turkey,1928,1,Africa/Middle East
1366,Turkey,1930,0,Africa/Middle East
1367,Turkey,1932,1,Africa/Middle East
1368,Turkey,1934,1,Africa/Middle East
1369,Turkey,1936,0,Africa/Middle East
1370,Turkey,1938,0,Africa/Middle East
1371,Turkey,1940,0,Africa/Middle East
1372,United Kingdom,1878,8,Western Europe
1373,United Kingdom,1880,13,Western Europe
1374,United Kingdom,1882,14,Western Europe
1375,United Kingdom,1884,17,Western Europe
1376,United Kingdom,1886,16,Western Europe
1377,United Kingdom,1888,21,Western Europe
1378,United Kingdom,1890,29,Western Europe
1379,United Kingdom,1892,37,Western Europe
1380,United Kingdom,1896,24,Western Europe
1381,United Kingdom,1900,28,Western Europe
1382,United Kingdom,1902,12,Western Europe
1383,United Kingdom,1906,11,Western Europe
1384,United Kingdom,1908,15,Western Europe
1385,United Kingdom,1912,14,Western Europe
1386,United Kingdom,1914,19,Western Europe
1387,United Kingdom,1916,12,Western Europe
1388,United Kingdom,1918,10,Western Europe
1389,United Kingdom,1920,5,Western Europe
1390,United Kingdom,1922,11,Western Europe
1391,United Kingdom,1924,6,Western Europe
1392,United Kingdom,1926,14,Western Europe
1393,United Kingdom,1928,8,Western Europe
1394,United Kingdom,1930,9,Western Europe
1395,United Kingdom,1932,7,Western Europe
1396,United Kingdom,1934,1,Western Europe
1397,United Kingdom,1936,3,Western Europe
1398,United Kingdom,1938,3,Western Europe
1399,United Kingdom,1940,5,Western Europe
