,Location,Year,Prisoners,Region
1161,Korea,1912,0,
1162,Korea,1914,0,
1163,Korea,1916,2,
1164,Korea,1918,0,
1165,Korea,1920,2,
1166,Korea,1922,1,
1167,Korea,1924,0,
1168,Korea,1926,0,
1169,Korea,1928,0,
1170,Korea,1930,0,
1171,Korea,1932,0,
1172,Korea,1934,0,
1173,Korea,1936,0,
1174,Korea,1938,0,
1175,Korea,1940,0,
1176,Lithuania,1878,0,Northern Europe
1177,Lithuania,1880,0,Northern Europe
1178,Lithuania,1882,0,Northern Europe
1179,Lithuania,1884,0,Northern Europe
1180,Lithuania,1886,0,Northern Europe
1181,Lithuania,1888,0,Northern Europe
1182,Lithuania,1890,0,Northern Europe
1183,Lithuania,1892,0,Northern Europe
1184,Lithuania,1896,0,Northern Europe
1185,Lithuania,1900,0,Northern Europe
1186,Lithuania,1902,0,Northern Europe
1187,Lithuania,1906,0,Northern Europe
1188,Lithuania,1908,0,Northern Europe
1189,Lithuania,1912,0,Northern Europe
1190,Lithuania,1914,0,Northern Europe
1191,Lithuania,1916,0,Northern Europe
1192,Lithuania,1918,0,Northern Europe
1193,Lithuania,1920,0,Northern Europe
1194,Lithuania,1922,0,Northern Europe
1195,Lithuania,1924,0,Northern Europe
1196,Lithuania,1926,0,Northern Europe
1197,Lithuania,1928,0,Northern Europe
1198,Lithuania,1930,0,Northern Europe
1199,Lithuania,1932,0,Northern Europe
1200,Lithuania,1934,0,Northern Europe
1201,Lithuania,1936,0,Northern Europe
1202,Lithuania,1938,0,Northern Europe
1203,Lithuania,1940,1,Northern Europe
1204,Mexico (old),1878,1,
1205,Mexico (old),1880,2,
1206,Mexico (old),1882,0,
1207,Mexico (old),1884,1,
1208,Mexico (old),1886,0,
1209,Mexico (old),1888,1,
1210,Mexico (old),1890,3,
1211,Mexico (old),1892,3,
1212,Mexico (old),1896,2,
1213,Mexico (old),1900,0,
1214,Mexico (old),1902,7,
1215,Mexico (old),1906,7,
1216,Mexico (old),1908,28,
1217,Mexico (old),1912,36,
1218,Mexico (old),1914,62,
1219,Mexico (old),1916,62,
1220,Mexico (old),1918,40,
1221,Mexico (old),1920,61,
1222,Mexico (old),1922,70,
1223,Mexico (old),1924,59,
1224,Mexico (old),1926,95,
1225,Mexico (old),1928,91,
1226,Mexico (old),1930,41,
1227,Mexico (old),1932,69,
1228,Mexico (old),1934,51,
1229,Mexico (old),1936,27,
1230,Mexico (old),1938,24,
1231,Mexico (old),1940,10,
1232,Montenegro,1878,0,Central & Eastern Europe
1233,Montenegro,1880,0,Central & Eastern Europe
1234,Montenegro,1882,0,Central & Eastern Europe
1235,Montenegro,1884,0,Central & Eastern Europe
1236,Montenegro,1886,0,Central & Eastern Europe
1237,Montenegro,1888,0,Central & Eastern Europe
1238,Montenegro,1890,0,Central & Eastern Europe
1239,Montenegro,1892,0,Central & Eastern Europe
1240,Montenegro,1896,0,Central & Eastern Europe
1241,Montenegro,1900,0,Central & Eastern Europe
1242,Montenegro,1902,0,Central & Eastern Europe
1243,Montenegro,1906,0,Central & Eastern Europe
1244,Montenegro,1908,0,Central & Eastern Europe
1245,Montenegro,1912,0,Central & Eastern Europe
1246,Montenegro,1914,0,Central & Eastern Europe
1247,Montenegro,1916,1,Central & Eastern Europe
1248,Montenegro,1918,0,Central & Eastern Europe
1249,Montenegro,1920,0,Central & Eastern Europe
1250,Montenegro,1922,0,Central & Eastern Europe
1251,Montenegro,1924,0,Central & Eastern Europe
1252,Montenegro,1926,1,Central & Eastern Europe
1253,Montenegro,1928,0,Central & Eastern Europe
1254,Montenegro,1930,0,Central & Eastern Europe
1255,Montenegro,1932,0,Central & Eastern Europe
1256,Montenegro,1934,0,Central & Eastern Europe
1257,Montenegro,1936,0,Central & Eastern Europe
1258,Montenegro,1938,0,Central & Eastern Europe
1259,Montenegro,1940,0,Central & Eastern Europe
1260,Netherlands,1878,0,Western Europe
1261,Netherlands,1880,0,Western Europe
1262,Netherlands,1882,0,Western Europe
1263,Netherlands,1884,0,Western Europe
1264,Netherlands,1886,0,Western Europe
1265,Netherlands,1888,0,Western Europe
1266,Netherlands,1890,0,Western Europe
1267,Netherlands,1892,0,Western Europe
1268,Netherlands,1896,0,Western Europe
1269,Netherlands,1900,0,Western Europe
1270,Netherlands,1902,0,Western Europe
1271,Netherlands,1906,0,Western Europe
1272,Netherlands,1908,0,Western Europe
1273,Netherlands,1912,0,Western Europe
1274,Netherlands,1914,0,Western Europe
1275,Netherlands,1916,0,Western Europe
1276,Netherlands,1918,0,Western Europe
1277,Netherlands,1920,0,Western Europe
1278,Netherlands,1922,0,Western Europe
1279,Netherlands,1924,0,Western Europe
1280,Netherlands,1926,0,Western Europe
1281,Netherlands,1928,1,Western Europe
1282,Netherlands,1930,0,Western Europe
1283,Netherlands,1932,0,Western Europe
1284,Netherlands,1934,0,Western Europe
1285,Netherlands,1936,0,Western Europe
1286,Netherlands,1938,0,Western Europe
1287,Netherlands,1940,0,Western Europe
1288,New Brunswick,1878,0,
1289,New Brunswick,1880,0,
1290,New Brunswick,1882,0,
1291,New Brunswick,1884,0,
1292,New Brunswick,1886,0,
1293,New Brunswick,1888,0,
1294,New Brunswick,1890,0,
1295,New Brunswick,1892,0,
1296,New Brunswick,1896,0,
1297,New Brunswick,1900,0,
1298,New Brunswick,1902,0,
1299,New Brunswick,1906,0,
1300,New Brunswick,1908,3,
1301,New Brunswick,1912,0,
1302,New Brunswick,1914,0,
1303,New Brunswick,1916,0,
1304,New Brunswick,1918,0,
1305,New Brunswick,1920,0,
1306,New Brunswick,1922,0,
1307,New Brunswick,1924,1,
1308,New Brunswick,1926,0,
1309,New Brunswick,1928,0,
1310,New Brunswick,1930,0,
1311,New Brunswick,1932,0,
1312,New Brunswick,1934,0,
1313,New Brunswick,1936,0,
1314,New Brunswick,1938,0,
1315,New Brunswick,1940,0,
1316,New Foundland,1878,0,
1317,New Foundland,1880,0,
1318,New Foundland,1882,0,
1319,New Foundland,1884,0,
1320,New Foundland,1886,0,
1321,New Foundland,1888,0,
1322,New Foundland,1890,0,
1323,New Foundland,1892,0,
1324,New Foundland,1896,0,
1325,New Foundland,1900,0,
1326,New Foundland,1902,0,
1327,New Foundland,1906,1,
1328,New Foundland,1908,0,
1329,New Foundland,1912,0,
1330,New Foundland,1914,0,
1331,New Foundland,1916,0,
1332,New Foundland,1918,0,
1333,New Foundland,1920,0,
1334,New Foundland,1922,0,
1335,New Foundland,1924,0,
1336,New Foundland,1926,0,
1337,New Foundland,1928,0,
1338,New Foundland,1930,0,
1339,New Foundland,1932,0,
1340,New Foundland,1934,0,
1341,New Foundland,1936,0,
1342,New Foundland,1938,0,
1343,New Foundland,1940,0,
1344,New Zealand,1878,0,Oceania
1345,New Zealand,1880,0,Oceania
1346,New Zealand,1882,0,Oceania
1347,New Zealand,1884,0,Oceania
1348,New Zealand,1886,0,Oceania
1349,New Zealand,1888,0,Oceania
1350,New Zealand,1890,0,Oceania
1351,New Zealand,1892,0,Oceania
1352,New Zealand,1896,0,Oceania
1353,New Zealand,1900,0,Oceania
1354,New Zealand,1902,0,Oceania
1355,New Zealand,1906,0,Oceania
1356,New Zealand,1908,0,Oceania
1357,New Zealand,1912,0,Oceania
1358,New Zealand,1914,1,Oceania
1359,New Zealand,1916,0,Oceania
1360,New Zealand,1918,0,Oceania
1361,New Zealand,1920,0,Oceania
1362,New Zealand,1922,0,Oceania
1363,New Zealand,1924,0,Oceania
1364,New Zealand,1926,0,Oceania
1365,New Zealand,1928,0,Oceania
1366,New Zealand,1930,0,Oceania
1367,New Zealand,1932,0,Oceania
1368,New Zealand,1934,0,Oceania
1369,New Zealand,1936,0,Oceania
1370,New Zealand,1938,0,Oceania
1371,New Zealand,1940,0,Oceania
1372,Nicaragua,1878,0,Central America
1373,Nicaragua,1880,0,Central America
1374,Nicaragua,1882,0,Central America
1375,Nicaragua,1884,0,Central America
1376,Nicaragua,1886,0,Central America
1377,Nicaragua,1888,0,Central America
1378,Nicaragua,1890,0,Central America
1379,Nicaragua,1892,0,Central America
1380,Nicaragua,1896,0,Central America
1381,Nicaragua,1900,0,Central America
1382,Nicaragua,1902,0,Central America
1383,Nicaragua,1906,0,Central America
1384,Nicaragua,1908,0,Central America
1385,Nicaragua,1912,0,Central America
1386,Nicaragua,1914,0,Central America
1387,Nicaragua,1916,0,Central America
1388,Nicaragua,1918,0,Central America
1389,Nicaragua,1920,0,Central America
1390,Nicaragua,1922,0,Central America
1391,Nicaragua,1924,0,Central America
1392,Nicaragua,1926,1,Central America
1393,Nicaragua,1928,0,Central America
1394,Nicaragua,1930,0,Central America
1395,Nicaragua,1932,0,Central America
1396,Nicaragua,1934,0,Central America
1397,Nicaragua,1936,0,Central America
1398,Nicaragua,1938,0,Central America
1399,Nicaragua,1940,0,Central America
1400,Norway,1878,0,Northern Europe
1401,Norway,1880,0,Northern Europe
1402,Norway,1882,1,Northern Europe
1403,Norway,1884,1,Northern Europe
1404,Norway,1886,1,Northern Europe
1405,Norway,1888,2,Northern Europe
1406,Norway,1890,1,Northern Europe
1407,Norway,1892,0,Northern Europe
1408,Norway,1896,0,Northern Europe
1409,Norway,1900,0,Northern Europe
1410,Norway,1902,0,Northern Europe
1411,Norway,1906,0,Northern Europe
1412,Norway,1908,1,Northern Europe
1413,Norway,1912,0,Northern Europe
1414,Norway,1914,1,Northern Europe
1415,Norway,1916,1,Northern Europe
1416,Norway,1918,1,Northern Europe
1417,Norway,1920,0,Northern Europe
1418,Norway,1922,1,Northern Europe
1419,Norway,1924,1,Northern Europe
1420,Norway,1926,1,Northern Europe
1421,Norway,1928,2,Northern Europe
1422,Norway,1930,2,Northern Europe
1423,Norway,1932,2,Northern Europe
1424,Norway,1934,0,Northern Europe
1425,Norway,1936,0,Northern Europe
1426,Norway,1938,0,Northern Europe
1427,Norway,1940,0,Northern Europe
1428,Nova Scotia,1878,0,
1429,Nova Scotia,1880,1,
1430,Nova Scotia,1882,1,
1431,Nova Scotia,1884,0,
1432,Nova Scotia,1886,1,
1433,Nova Scotia,1888,0,
1434,Nova Scotia,1890,1,
1435,Nova Scotia,1892,0,
1436,Nova Scotia,1896,0,
1437,Nova Scotia,1900,0,
1438,Nova Scotia,1902,0,
1439,Nova Scotia,1906,2,
1440,Nova Scotia,1908,1,
1441,Nova Scotia,1912,0,
1442,Nova Scotia,1914,0,
1443,Nova Scotia,1916,0,
1444,Nova Scotia,1918,0,
1445,Nova Scotia,1920,0,
1446,Nova Scotia,1922,1,
1447,Nova Scotia,1924,0,
1448,Nova Scotia,1926,0,
1449,Nova Scotia,1928,0,
1450,Nova Scotia,1930,0,
1451,Nova Scotia,1932,0,
1452,Nova Scotia,1934,0,
1453,Nova Scotia,1936,0,
1454,Nova Scotia,1938,0,
1455,Nova Scotia,1940,0,
1456,Ontario,1878,0,
1457,Ontario,1880,0,
1458,Ontario,1882,0,
1459,Ontario,1884,0,
1460,Ontario,1886,0,
1461,Ontario,1888,0,
1462,Ontario,1890,1,
1463,Ontario,1892,0,
1464,Ontario,1896,0,
1465,Ontario,1900,0,
1466,Ontario,1902,0,
1467,Ontario,1906,0,
1468,Ontario,1908,0,
1469,Ontario,1912,0,
1470,Ontario,1914,0,
1471,Ontario,1916,0,
1472,Ontario,1918,0,
1473,Ontario,1920,0,
1474,Ontario,1922,0,
1475,Ontario,1924,0,
1476,Ontario,1926,0,
1477,Ontario,1928,0,
1478,Ontario,1930,0,
1479,Ontario,1932,0,
1480,Ontario,1934,0,
1481,Ontario,1936,0,
1482,Ontario,1938,0,
1483,Ontario,1940,0,
1484,Philippine Islands,1878,0,
1485,Philippine Islands,1880,0,
1486,Philippine Islands,1882,0,
1487,Philippine Islands,1884,0,
1488,Philippine Islands,1886,0,
1489,Philippine Islands,1888,0,
1490,Philippine Islands,1890,0,
1491,Philippine Islands,1892,0,
1492,Philippine Islands,1896,0,
1493,Philippine Islands,1900,0,
1494,Philippine Islands,1902,0,
1495,Philippine Islands,1906,0,
1496,Philippine Islands,1908,0,
1497,Philippine Islands,1912,0,
1498,Philippine Islands,1914,0,
1499,Philippine Islands,1916,0,
1500,Philippine Islands,1918,0,
1501,Philippine Islands,1920,0,
1502,Philippine Islands,1922,0,
1503,Philippine Islands,1924,0,
1504,Philippine Islands,1926,0,
1505,Philippine Islands,1928,1,
1506,Philippine Islands,1930,1,
1507,Philippine Islands,1932,3,
1508,Philippine Islands,1934,1,
1509,Philippine Islands,1936,0,
1510,Philippine Islands,1938,2,
1511,Philippine Islands,1940,0,
1512,Poland,1878,0,Central & Eastern Europe
1513,Poland,1880,0,Central & Eastern Europe
1514,Poland,1882,0,Central & Eastern Europe
1515,Poland,1884,0,Central & Eastern Europe
1516,Poland,1886,0,Central & Eastern Europe
1517,Poland,1888,1,Central & Eastern Europe
1518,Poland,1890,0,Central & Eastern Europe
1519,Poland,1892,1,Central & Eastern Europe
1520,Poland,1896,0,Central & Eastern Europe
1521,Poland,1900,0,Central & Eastern Europe
1522,Poland,1902,0,Central & Eastern Europe
1523,Poland,1906,0,Central & Eastern Europe
1524,Poland,1908,2,Central & Eastern Europe
1525,Poland,1912,0,Central & Eastern Europe
1526,Poland,1914,0,Central & Eastern Europe
1527,Poland,1916,1,Central & Eastern Europe
1528,Poland,1918,0,Central & Eastern Europe
1529,Poland,1920,0,Central & Eastern Europe
1530,Poland,1922,1,Central & Eastern Europe
1531,Poland,1924,1,Central & Eastern Europe
1532,Poland,1926,2,Central & Eastern Europe
1533,Poland,1928,2,Central & Eastern Europe
1534,Poland,1930,2,Central & Eastern Europe
1535,Poland,1932,2,Central & Eastern Europe
1536,Poland,1934,4,Central & Eastern Europe
1537,Poland,1936,0,Central & Eastern Europe
1538,Poland,1938,0,Central & Eastern Europe
1539,Poland,1940,0,Central & Eastern Europe
1540,Porto Rico,1878,0,Caribbean
1541,Porto Rico,1880,0,Caribbean
1542,Porto Rico,1882,0,Caribbean
1543,Porto Rico,1884,0,Caribbean
1544,Porto Rico,1886,0,Caribbean
1545,Porto Rico,1888,0,Caribbean
1546,Porto Rico,1890,0,Caribbean
1547,Porto Rico,1892,0,Caribbean
1548,Porto Rico,1896,0,Caribbean
1549,Porto Rico,1900,0,Caribbean
1550,Porto Rico,1902,0,Caribbean
1551,Porto Rico,1906,0,Caribbean
1552,Porto Rico,1908,0,Caribbean
1553,Porto Rico,1912,0,Caribbean
1554,Porto Rico,1914,0,Caribbean
1555,Porto Rico,1916,0,Caribbean
1556,Porto Rico,1918,1,Caribbean
1557,Porto Rico,1920,0,Caribbean
1558,Porto Rico,1922,0,Caribbean
1559,Porto Rico,1924,1,Caribbean
1560,Porto Rico,1926,0,Caribbean
1561,Porto Rico,1928,0,Caribbean
1562,Porto Rico,1930,0,Caribbean
1563,Porto Rico,1932,0,Caribbean
1564,Porto Rico,1934,0,Caribbean
1565,Porto Rico,1936,0,Caribbean
1566,Porto Rico,1938,1,Caribbean
1567,Porto Rico,1940,0,Caribbean
1568,Portugal,1878,0,Southern Europe
1569,Portugal,1880,0,Southern Europe
1570,Portugal,1882,0,Southern Europe
1571,Portugal,1884,0,Southern Europe
1572,Portugal,1886,0,Southern Europe
1573,Portugal,1888,0,Southern Europe
1574,Portugal,1890,0,Southern Europe
1575,Portugal,1892,0,Southern Europe
1576,Portugal,1896,0,Southern Europe
1577,Portugal,1900,0,Southern Europe
1578,Portugal,1902,0,Southern Europe
1579,Portugal,1906,0,Southern Europe
1580,Portugal,1908,0,Southern Europe
1581,Portugal,1912,0,Southern Europe
1582,Portugal,1914,0,Southern Europe
1583,Portugal,1916,0,Southern Europe
1584,Portugal,1918,0,Southern Europe
1585,Portugal,1920,0,Southern Europe
1586,Portugal,1922,0,Southern Europe
1587,Portugal,1924,0,Southern Europe
1588,Portugal,1926,0,Southern Europe
1589,Portugal,1928,0,Southern Europe
1590,Portugal,1930,0,Southern Europe
1591,Portugal,1932,0,Southern Europe
1592,Portugal,1934,0,Southern Europe
1593,Portugal,1936,1,Southern Europe
1594,Portugal,1938,0,Southern Europe
1595,Portugal,1940,0,Southern Europe
1596,Prince Edward Isle,1878,0,
1597,Prince Edward Isle,1880,0,
1598,Prince Edward Isle,1882,1,
1599,Prince Edward Isle,1884,0,
1600,Prince Edward Isle,1886,0,
1601,Prince Edward Isle,1888,0,
1602,Prince Edward Isle,1890,0,
1603,Prince Edward Isle,1892,1,
1604,Prince Edward Isle,1896,0,
1605,Prince Edward Isle,1900,0,
1606,Prince Edward Isle,1902,0,
1607,Prince Edward Isle,1906,0,
1608,Prince Edward Isle,1908,2,
1609,Prince Edward Isle,1912,0,
1610,Prince Edward Isle,1914,0,
1611,Prince Edward Isle,1916,0,
1612,Prince Edward Isle,1918,0,
1613,Prince Edward Isle,1920,0,
1614,Prince Edward Isle,1922,0,
1615,Prince Edward Isle,1924,0,
1616,Prince Edward Isle,1926,0,
1617,Prince Edward Isle,1928,0,
1618,Prince Edward Isle,1930,0,
1619,Prince Edward Isle,1932,0,
1620,Prince Edward Isle,1934,0,
1621,Prince Edward Isle,1936,0,
1622,Prince Edward Isle,1938,0,
1623,Prince Edward Isle,1940,0,
1624,Prussia,1878,2,
1625,Prussia,1880,3,
1626,Prussia,1882,1,
1627,Prussia,1884,0,
1628,Prussia,1886,0,
1629,Prussia,1888,0,
1630,Prussia,1890,0,
1631,Prussia,1892,1,
1632,Prussia,1896,0,
1633,Prussia,1900,0,
1634,Prussia,1902,0,
1635,Prussia,1906,0,
1636,Prussia,1908,1,
1637,Prussia,1912,0,
1638,Prussia,1914,0,
1639,Prussia,1916,0,
1640,Prussia,1918,0,
1641,Prussia,1920,0,
1642,Prussia,1922,0,
1643,Prussia,1924,0,
1644,Prussia,1926,0,
1645,Prussia,1928,0,
1646,Prussia,1930,0,
1647,Prussia,1932,0,
1648,Prussia,1934,0,
1649,Prussia,1936,0,
1650,Prussia,1938,0,
1651,Prussia,1940,0,
1652,Roumania,1878,0,
1653,Roumania,1880,0,
1654,Roumania,1882,0,
1655,Roumania,1884,0,
1656,Roumania,1886,0,
1657,Roumania,1888,0,
1658,Roumania,1890,0,
1659,Roumania,1892,0,
1660,Roumania,1896,0,
1661,Roumania,1900,0,
1662,Roumania,1902,0,
1663,Roumania,1906,0,
1664,Roumania,1908,0,
1665,Roumania,1912,1,
1666,Roumania,1914,0,
1667,Roumania,1916,0,
1668,Roumania,1918,0,
1669,Roumania,1920,0,
1670,Roumania,1922,1,
1671,Roumania,1924,0,
1672,Roumania,1926,0,
1673,Roumania,1928,0,
1674,Roumania,1930,1,
1675,Roumania,1932,0,
1676,Roumania,1934,0,
1677,Roumania,1936,0,
1678,Roumania,1938,0,
1679,Roumania,1940,0,
1680,Russia,1878,0,Central & Eastern Europe
1681,Russia,1880,1,Central & Eastern Europe
1682,Russia,1882,1,Central & Eastern Europe
1683,Russia,1884,1,Central & Eastern Europe
1684,Russia,1886,0,Central & Eastern Europe
1685,Russia,1888,1,Central & Eastern Europe
1686,Russia,1890,2,Central & Eastern Europe
1687,Russia,1892,2,Central & Eastern Europe
1688,Russia,1896,6,Central & Eastern Europe
1689,Russia,1900,3,Central & Eastern Europe
1690,Russia,1902,1,Central & Eastern Europe
1691,Russia,1906,1,Central & Eastern Europe
1692,Russia,1908,1,Central & Eastern Europe
1693,Russia,1912,3,Central & Eastern Europe
1694,Russia,1914,3,Central & Eastern Europe
1695,Russia,1916,5,Central & Eastern Europe
1696,Russia,1918,10,Central & Eastern Europe
1697,Russia,1920,7,Central & Eastern Europe
1698,Russia,1922,8,Central & Eastern Europe
1699,Russia,1924,8,Central & Eastern Europe
1700,Russia,1926,8,Central & Eastern Europe
1701,Russia,1928,12,Central & Eastern Europe
1702,Russia,1930,8,Central & Eastern Europe
1703,Russia,1932,8,Central & Eastern Europe
1704,Russia,1934,11,Central & Eastern Europe
1705,Russia,1936,7,Central & Eastern Europe
1706,Russia,1938,5,Central & Eastern Europe
1707,Russia,1940,2,Central & Eastern Europe
1708,Saxony,1878,1,
1709,Saxony,1880,1,
1710,Saxony,1882,0,
1711,Saxony,1884,0,
1712,Saxony,1886,0,
1713,Saxony,1888,0,
1714,Saxony,1890,0,
1715,Saxony,1892,0,
1716,Saxony,1896,0,
1717,Saxony,1900,0,
1718,Saxony,1902,0,
1719,Saxony,1906,0,
1720,Saxony,1908,0,
1721,Saxony,1912,0,
1722,Saxony,1914,0,
1723,Saxony,1916,0,
1724,Saxony,1918,0,
1725,Saxony,1920,0,
1726,Saxony,1922,0,
1727,Saxony,1924,0,
1728,Saxony,1926,0,
1729,Saxony,1928,0,
1730,Saxony,1930,0,
1731,Saxony,1932,0,
1732,Saxony,1934,0,
1733,Saxony,1936,0,
1734,Saxony,1938,0,
1735,Saxony,1940,0,
1736,Scotland,1878,0,
1737,Scotland,1880,1,
1738,Scotland,1882,2,
1739,Scotland,1884,3,
1740,Scotland,1886,1,
1741,Scotland,1888,2,
1742,Scotland,1890,8,
1743,Scotland,1892,4,
1744,Scotland,1896,5,
1745,Scotland,1900,7,
1746,Scotland,1902,3,
1747,Scotland,1906,4,
1748,Scotland,1908,4,
1749,Scotland,1912,2,
1750,Scotland,1914,4,
1751,Scotland,1916,4,
1752,Scotland,1918,1,
1753,Scotland,1920,1,
1754,Scotland,1922,3,
1755,Scotland,1924,3,
1756,Scotland,1926,7,
1757,Scotland,1928,2,
1758,Scotland,1930,5,
1759,Scotland,1932,2,
1760,Scotland,1934,0,
1761,Scotland,1936,0,
1762,Scotland,1938,0,
1763,Scotland,1940,0,
1764,Serbia,1878,0,Central & Eastern Europe
1765,Serbia,1880,0,Central & Eastern Europe
1766,Serbia,1882,0,Central & Eastern Europe
1767,Serbia,1884,0,Central & Eastern Europe
1768,Serbia,1886,0,Central & Eastern Europe
1769,Serbia,1888,0,Central & Eastern Europe
1770,Serbia,1890,0,Central & Eastern Europe
1771,Serbia,1892,0,Central & Eastern Europe
1772,Serbia,1896,0,Central & Eastern Europe
1773,Serbia,1900,0,Central & Eastern Europe
1774,Serbia,1902,0,Central & Eastern Europe
1775,Serbia,1906,0,Central & Eastern Europe
1776,Serbia,1908,0,Central & Eastern Europe
1777,Serbia,1912,0,Central & Eastern Europe
1778,Serbia,1914,0,Central & Eastern Europe
1779,Serbia,1916,0,Central & Eastern Europe
1780,Serbia,1918,0,Central & Eastern Europe
1781,Serbia,1920,0,Central & Eastern Europe
1782,Serbia,1922,2,Central & Eastern Europe
1783,Serbia,1924,1,Central & Eastern Europe
1784,Serbia,1926,0,Central & Eastern Europe
1785,Serbia,1928,0,Central & Eastern Europe
1786,Serbia,1930,1,Central & Eastern Europe
1787,Serbia,1932,0,Central & Eastern Europe
1788,Serbia,1934,2,Central & Eastern Europe
1789,Serbia,1936,0,Central & Eastern Europe
1790,Serbia,1938,0,Central & Eastern Europe
1791,Serbia,1940,0,Central & Eastern Europe
1792,Siam,1878,0,
1793,Siam,1880,0,
1794,Siam,1882,0,
1795,Siam,1884,0,
1796,Siam,1886,0,
1797,Siam,1888,0,
1798,Siam,1890,0,
1799,Siam,1892,0,
1800,Siam,1896,0,
1801,Siam,1900,0,
1802,Siam,1902,0,
1803,Siam,1906,0,
1804,Siam,1908,0,
1805,Siam,1912,0,
1806,Siam,1914,0,
1807,Siam,1916,0,
1808,Siam,1918,0,
1809,Siam,1920,0,
1810,Siam,1922,0,
1811,Siam,1924,0,
1812,Siam,1926,0,
1813,Siam,1928,0,
1814,Siam,1930,0,
1815,Siam,1932,1,
1816,Siam,1934,0,
1817,Siam,1936,0,
1818,Siam,1938,0,
1819,Siam,1940,0,
1820,Siberia,1878,0,
1821,Siberia,1880,0,
1822,Siberia,1882,0,
1823,Siberia,1884,0,
1824,Siberia,1886,0,
1825,Siberia,1888,0,
1826,Siberia,1890,0,
1827,Siberia,1892,0,
1828,Siberia,1896,0,
1829,Siberia,1900,0,
1830,Siberia,1902,0,
1831,Siberia,1906,0,
1832,Siberia,1908,0,
1833,Siberia,1912,0,
1834,Siberia,1914,0,
1835,Siberia,1916,0,
1836,Siberia,1918,0,
1837,Siberia,1920,0,
1838,Siberia,1922,2,
1839,Siberia,1924,0,
1840,Siberia,1926,0,
1841,Siberia,1928,0,
1842,Siberia,1930,0,
1843,Siberia,1932,0,
1844,Siberia,1934,0,
1845,Siberia,1936,0,
1846,Siberia,1938,0,
1847,Siberia,1940,0,
1848,Sicily,1878,0,
1849,Sicily,1880,0,
1850,Sicily,1882,0,
1851,Sicily,1884,0,
1852,Sicily,1886,0,
1853,Sicily,1888,0,
1854,Sicily,1890,0,
1855,Sicily,1892,0,
1856,Sicily,1896,0,
1857,Sicily,1900,0,
1858,Sicily,1902,0,
1859,Sicily,1906,0,
1860,Sicily,1908,0,
1861,Sicily,1912,0,
1862,Sicily,1914,0,
1863,Sicily,1916,0,
1864,Sicily,1918,0,
1865,Sicily,1920,0,
1866,Sicily,1922,0,
1867,Sicily,1924,0,
1868,Sicily,1926,0,
1869,Sicily,1928,0,
1870,Sicily,1930,1,
1871,Sicily,1932,0,
1872,Sicily,1934,0,
1873,Sicily,1936,0,
1874,Sicily,1938,0,
1875,Sicily,1940,0,
1876,South Africa,1878,0,Africa/Middle East
1877,South Africa,1880,0,Africa/Middle East
1878,South Africa,1882,0,Africa/Middle East
1879,South Africa,1884,0,Africa/Middle East
1880,South Africa,1886,0,Africa/Middle East
1881,South Africa,1888,0,Africa/Middle East
1882,South Africa,1890,0,Africa/Middle East
1883,South Africa,1892,0,Africa/Middle East
1884,South Africa,1896,0,Africa/Middle East
1885,South Africa,1900,0,Africa/Middle East
1886,South Africa,1902,0,Africa/Middle East
1887,South Africa,1906,0,Africa/Middle East
1888,South Africa,1908,0,Africa/Middle East
1889,South Africa,1912,2,Africa/Middle East
1890,South Africa,1914,0,Africa/Middle East
1891,South Africa,1916,0,Africa/Middle East
1892,South Africa,1918,0,Africa/Middle East
1893,South Africa,1920,0,Africa/Middle East
1894,South Africa,1922,0,Africa/Middle East
1895,South Africa,1924,0,Africa/Middle East
1896,South Africa,1926,0,Africa/Middle East
1897,South Africa,1928,0,Africa/Middle East
1898,South Africa,1930,0,Africa/Middle East
1899,South Africa,1932,0,Africa/Middle East
1900,South Africa,1934,0,Africa/Middle East
1901,South Africa,1936,0,Africa/Middle East
1902,South Africa,1938,0,Africa/Middle East
1903,South Africa,1940,0,Africa/Middle East
1904,South America,1878,0,
1905,South America,1880,0,
1906,South America,1882,0,
1907,South America,1884,0,
1908,South America,1886,0,
1909,South America,1888,0,
1910,South America,1890,1,
1911,South America,1892,0,
1912,South America,1896,0,
1913,South America,1900,0,
1914,South America,1902,0,
1915,South America,1906,1,
1916,South America,1908,0,
1917,South America,1912,0,
1918,South America,1914,0,
1919,South America,1916,0,
1920,South America,1918,0,
1921,South America,1920,0,
1922,South America,1922,0,
1923,South America,1924,1,
1924,South America,1926,0,
1925,South America,1928,0,
1926,South America,1930,0,
1927,South America,1932,0,
1928,South America,1934,0,
1929,South America,1936,0,
1930,South America,1938,0,
1931,South America,1940,0,
1932,South Sea Islands,1878,0,
1933,South Sea Islands,1880,0,
1934,South Sea Islands,1882,0,
1935,South Sea Islands,1884,0,
1936,South Sea Islands,1886,0,
1937,South Sea Islands,1888,0,
1938,South Sea Islands,1890,0,
1939,South Sea Islands,1892,0,
1940,South Sea Islands,1896,0,
1941,South Sea Islands,1900,0,
1942,South Sea Islands,1902,0,
1943,South Sea Islands,1906,0,
1944,South Sea Islands,1908,0,
1945,South Sea Islands,1912,0,
1946,South Sea Islands,1914,0,
1947,South Sea Islands,1916,0,
1948,South Sea Islands,1918,0,
1949,South Sea Islands,1920,0,
1950,South Sea Islands,1922,0,
1951,South Sea Islands,1924,1,
1952,South Sea Islands,1926,0,
1953,South Sea Islands,1928,0,
